id,text,series_id,order
88,"Máme kocku $ABCDEFGH$ s hranou dĺžky $1$ (zvyčajné označenie; vrcholy $A$ a $C$ sú koncovými vrcholmi stenovej uhlopričeky). Uvažujeme cesty v tvare lomených čiar, ktorých úsekmi sú hrany našej kocky (cesta môže po jednej hrane prechádzať aj viackrát). Ktorých ciest dĺžky $2010$ začínajúcich v bode $A$ je viac: tých, čo končia v $A$, alebo tých, čo končia v $C$? Svoju odpoveď podrobne zdôvodnite.",15,2
89,"Ciferník hodín pozostáva z pravidelného dvanásťuholníka $A_1A_2\dotsb A_{12}$ vpísaného do kružnice s polomerom $1$. Označme $P$ priesečník priamok $A_1A_6$ a $A_4A_8$ a $k$ kružnicu s tetivou $A_1A_8$ a polomerom $1$ (rôznu od kružnice opísanej nášmu dvanásťuholníku). Dokážte, že
<ul><li> a) bod $P$ leží na kružnici $k$;<li> b) úsečky $PA_5$ a $A_1A_2$ majú rovnakú dĺžku;<li> c) stred kružnice $k$ leží na úsečke $A_8A_{12}$.

",15,3
90,"Nájdite všetky postupnosti $a_1,a_2,\dotsb ,a_{10}$ zložené z desiatich prirodzených čísel, ktoré majú obe nasledujúce vlastnosti:
<ul><li> pre každé $i\in \{ 1,2,\dotsb ,10\}$ platí $1\leq a_i \leq 100$;<li> ak $i,j \in \{ 1,2,\dotsb ,10\}$, tak číslo $i+j$ delí $a_i+a_j$.",15,4
91,"Marek navrhol Tomášovi, aby si vybral nejaké trojciferné číslo $\overline{abc}$. Potom ho požiadal, aby mu
povedal súčet čísel $\overline{acb}$, $\overline{bac}$, $\overline{bca}$, $\overline{cab}$ a $\overline{cba}$. Vie Marek vždy z tohoto súčtu zistiť, ktoré číslo si Tomáš vybral? Svoju odpoveď podrobne zdôvodnite. (Symbolom $\overline{xyz}$ označujeme pozičný zápis čísla v desiatkovej sústave, teda $z$ označuje cifru na mieste jednotiek, $y$ na mieste desiatok a $x$ na mieste stoviek.)",16,1
92,"Dvaja hráči, Mazo a Jakub, striedavo píšu na tabuľu usporiadané dvojice nezáporných celých čísel; začína Mazo. Ak chce niekto napísať na tabuľu dvojicu $(a, b)$, musí pre ľubovoľnú už napísanú dvojicu $(c, d)$ platiť $a < c$ alebo $b < d$. Prehráva hráč, ktorý je donútený napísať na tabuľu dvojicu $(0, 0)$.</br>
a) Ukážte, že takáto hra vždy skončí po konečnom počte ťahov, bez ohľadu na to, ako Mazo s Jakubom hrajú.</br>
b) Nájdite a popíšte víťaznú stratégiu pre jedného z hráčov. </br>
(Víťazná stratégia je postup, ktorý zabezpečí hráčovi výhru pri akejkoľvek hre protihráča. Samozrejme,
pri popise tohto postupu treba brať ťahy protihráča do úvahy.)",16,2
93,"Daný je rovnostranný trojuholník $ABC$. Na jeho stranách $CA$, $AB$, $BC$ ležia v tomto poradí body $M$, $N$ a $P$ tak, že uhol $CMP$ je pravý a platí:
$$|\angle CBM| = \frac{1}{2} |\angle AMN| = \frac{1}{3}|\angle BNP|$$
a) Dokážte, že trojuholník $NMB$ je rovnoramenný.</br>
b) Zistite veľkosť uhla $CBM$.",16,3
94,"Zaoberajme sa reálnymi funkciami $f$ a $g$, pre ktoré platí $f(g(x)) = g(f(x)) = −x$ pre každé reálne číslo $x$. $(∗)$ </br>
a) Nájdite aspoň tri rôzne dvojice vyhovujúcich funkcií $f, g$. </br>
b) Dokážte, že ak platí $(∗)$ pre nejakú dvojicu funkcií $f, g$, tak obe tieto funkcie sú nepárne. </br>
c) Nech dvojica $f, g$ spĺňa podmienku $(∗)$. Dokážte, že ku každému reálnemu číslu $b$ existuje práve jedno reálne číslo $a$, pre ktoré platí $f(a) = b$. (Funkcia $f$ s touto vlastnosťou sa nazýva bijektívna.)</br>
d) Nájdite všetky polynómy $f$ nanajvýš tretieho stupňa, ku ktorým existuje funkcia $g$ tak, aby platil vzťah $(∗)$.",16,4
95,"Nová kolekcia kalkulačiek pod názvom „Nevybuchnem"" má iba gombíky ’+1’, ’−1’, ’+4’ a ’−4’.
Kedykoľvek je však výsledok operácie deliteľný štyrmi, kalkulačka vybuchne. Na kalkulačke svieti
číslo 1. Dá sa pomocou práve 2010 operácií dostať ku číslu 2?
",17,1
96,"Popíšte trojuholníky, ktoré sa dajú jedným priamym rezom rozdeliť na dva navzájom podobné
trojuholníky. Svoje tvrdenie zdôvodnite.
(Príklad vhodného popisu: sú to trojuholníky s dĺžkami strán $a$, $b$, $c$, pre ktoré platí $a + 2b = 4c$.
Nezabudnite nielen ukázať, že vami popísané trojuholníky vyhovujú, ale treba tiež zdôvodniť,
prečo nevyhovuje žiaden trojuholník, ktorý váš popis nespĺňa.)
",17,2
97,"Máme dané dĺžky $a$ a $b$, pričom vieme, že sa dá zostrojiť pravidelný mnohouholník so stranou
veľkosti a a najdlhšou uhlopriečkou veľkosti $b$. Pomocou pravítka a kružidla ho zostrojte, ak
nepoznáte počet jeho strán, dokonca ani neviete, či je tento počet párny alebo nepárny.",17,3
98,"Maťko a Kubko si vymysleli novú hru na svojej šachovnici $11\times{11}$. Každý hráč môže na šachovnicu
v svojom kole položiť na ľubovoľné políčko jeden oriešok (O) alebo jeden xylofón (X). Je to na
ňom, čo a kde položí (t.j. vždy si môžu vybrať, či položia O alebo X). Vyhráva ten, kto prvý
vytvorí 3 rovnaké symboly v riadku, stĺpci alebo pozdĺž diagonály. Ak Maťko začína, pre koho
existuje víťazná stratégia? Mohlo by sa stať, že by ich hra skončila remízou? (Víťazná stratégia
je postup, ktorý umožní hráčovi zvíťaziť pri akýchkoľvek ťahoch protihráča.)",17,4
99,"Kružnica k prechádza vrcholmi $A$ a $B$ rovnoramenného trojuholníka $ABC$ so základňou $AB$
a dotýka sa priamky $AC$. Dokážte, že kružnica k prechádza stredom vpísanej kružnice, stredom
opísanej kružnice alebo priesečníkom výšok trojuholníka $ABC$.",17,5
100,"Dlhý John získal mapu pokladu. Poklad je zakopaný v bode $(x, y)$ s celočíselnými súradnicami
(môžu byť aj záporné). Tento bod však na mape zobrazený nie je, miesto toho sú tam len napísané
hodnoty $x^2+y$,  $x+y^2$ (vieme, ktorá z nich prislúcha ktorému výrazu). Tieto hodnoty sú rôzne.
Dokážte, že ak John nie je hlúpy, stačí mu na získanie pokladu kopať na jedinom mieste.",17,6
101,"Na ostrove „Pochúťka"" žije 20 kanibalov. Každý z kanibalov má niektorých zo svojich spoluostrovčanov
rád a zvyšok nemá rád (nikdy to však nemenia). Každý deň, všetkých, ktorých má
rada aspoň polovica žijúcich obyvateľov ostrova, zabijú a zjedia na večeru. Ukážte, že ak prvého
októbra bol zjedený prvý kanibal, tak od jedenásteho októbra už nie je možné zjesť nikoho, lebo
nikto zo žijúcich kanibalov nechutí aspoň polke obyvateľov ostrova.",18,1
102,"Zostrojte štvoruholník $OLDA$, do ktorého sa dá vpísať kružnica s polomerom $4 cm$. Navyše viete, že strana $OL$ je dlhá $6 cm$, veľkosť uhla $OLD$ je $120^\circ$ a vrchol $A$ leží na osi uhla $OLD$. Vedeli by ste ho zostrojiť aj v tom prípade, ak by strana $OL$ bola dlhá $18 cm$?
",18,2
103,"Pre kladné reálne čísla $a$ a $b$ platí $a^2+b^2=1$. Dokážte, že pre ľubovoľné reálne čísla $c$ a $d$ potomplatí $(ac + bd)^2\leq c^2 + d^2$. Pre ktoré čísla c a d nastáva v tejto nerovnosti rovnosť?
",18,3
104,"Môže mať mocnina dvojky (s prirodzeným exponentom) vo svojom dekadickom zápise (t.j. zápise
v desiatkovej sústave) rovnaký počet jednotiek, dvojok, . . . , deviatok? Svoje tvrdenie nezabudnite
poriadne odôvodniť.",18,4
105,"Stredy strán $AB$, $BC$ a $CA$ ostrouhlého trojuholníka $ABC$ označíme postupne $K$, $L$ a $M$. Nech
kružnice so stredmi v bodoch $K$, $L$, $M$ prechádzajúce priesečníkom výšok $V$ trojuholníka $ABC$
pretnú strany trojuholníka (strany ako úsečky) v šiestich bodoch. Dokážte, že potom týchto šesť
bodov leží na jednej kružnici.",18,5
106,"Pre ktoré kladné celé čísla $n$ existuje polynóm $P$ stupňa $n$ s reálnymi koeficientmi taký, že
$P(0), P(1), P(2), \dots , P(n − 1), P(n + 1), P(n + 2), P(n + 3) $ sú celé čísla a $P(n)$ nie je celé číslo?",18,6
107,"Zostrojte rovnobežník $ABCD$, ak sú dané vrcholy $A$ a $C$ a päta $P$ kolmice z bodu $D$ na os
vnútorného uhla $DAB$. Nezabudnite určiť, koľko riešení má úloha v závislosti od vzájomnej
polohy bodov $A$, $C$ a $P$.",19,1
108,"Jožko má doma na poličke v rade uložených desať šálok. Pod dvomi susednými šálkami je po
jednej minci a žiadne iné mince sa pod šálkami nenachádzajú. Anička si hneď vybrala niekoľko
šálok a opýtala sa, koľko mincí je dokopy pod nimi. Jožko jej však povedal, nech si radšej najprv
napíše dve takéto otázky na papier a až potom jej na obidve pravdivo odpovie. Vie Anička
takýmto spôsobom vždy zistiť, kde sa nachádzajú spomínané mince?",19,2
109,"Daná je konečná množina $\mathcal{M}$ tetív kružnice $k$. Vieme, že každá tetiva z $\mathcal{M}$ prechádza stredom
inej tetivy z $\mathcal{M}$. Dokážte, že všetky tetivy v $\mathcal{M}$ sú priemermi kružnice $k$.
",19,3
110,"Nájdite všetky prirodzené čísla $n$, pre ktoré je číslo $n^n - n$ deliteľné $24$. (Nestačí však iba popísať
tieto čísla, ale treba dokázať, že všetky nájdené čísla vyhovujú a žiadne iné nevyhovuje.)
",19,4
111,"Jožko si z písmenkovej polievky vytiahol písmená $A$, $B$ a $C$ a položil ich na stôl do radu vedľa seba.
Potom ich začal vymieňať takýmto spôsobom: Zobral dve a vymenil ich medzi sebou. Napríklad
po prvej výmene ich mohol mať takto: $B$ $A$ $C$. Ferko sa ho pýta: „Počuj, vedel by si spraviť presne
$57$ výmen tak, aby si mal opäť $A$ $B$ $C$ v tomto poradí? A potom sa ho pýta Marek: „A keby si
mal písmenká $M$ $A$ $R$ $E$ $K$? Poraďte Jožkovi, aby nestratil Ferkove ani Markove kamarátstvo.",19,5
112,"Ostrouhlý rovnoramenný trojuholník $ABC$ so základňou $AB$ je vpísaný do kružnice $k$. Vnútri
kratšieho z oblúkov $AB$ kružnice $k$ leží bod $D$. Nech $k_1$, resp. $k_2$, je kružnica prechádzajúca
bodom $D$ a dotýkajúca sa priamky $CA$ v bode $A$, resp. priamky $CB$ v bode $B$.
<ol type=""a""><li> Dokážte, že druhý priesečník kružníc $k_1$ a $k_2$ (rôzny od bodu $D$) leží na priamke $AB$. </li><li> Dokážte, že súčet polomerov kružníc $k_1$ a $k_2$ je rovný polomeru kružnice k práve vtedy, keď je
trojuholník $ABC$ rovnostranný. </li>
</ol>
",19,6
113,"Daný je konvexný päťuholník $ABCDE$. Trojuholníky $ABC$, $ABD$, $ACD$ a $ADE$ majú rovnaký
obsah $S$. Aký obsah má trojuholník $BCE$?
",20,1
114,"Na tabuli je napísaná jednotka. Ak je číslo na tabuli párne, môžeme ho zotrieť a napísať na
tabuľu jeho polovicu. Hocikedy môžeme tiež číslo $x$ na tabuli zotrieť a napísať tam $3x + 1$ (bez
ohľadu na to, či $x$ bolo párne alebo nie).
<ol type=""a""><li>Najmenej koľko operácií treba spraviť, aby sme na tabuli získali číslo $5$? (Zotretie čísla z tabule
a napísanie nového chápeme ako jednu operáciu.)</li><li>Zistite, ktoré prirodzené čísla vieme získať na tabuli konečnou postupnosťou popísaných operácií.</li>
</ol>",20,2
115,"Prirodzené čísla od $1$ do $999999$ sú rozdelené do dvoch skupín: na tie, ktorých najbližší štvorec
prirodzeného čísla je nepárny a tie, ktorých najbližší štvorec prirodzeného čísla je párny (ak je
samotné číslo štvorcom prirodzeného čísla, tak najbližší štvorec k nemu je ono samo). Súčet čísel
v ktorej skupine je väčší?",20,3
116,"Daný je štvorec $ABCD$. Zvoľme bod $E$ vnútri strany $AB$ a označme $P$ priesečník úsečky $DE$
s uhlopriečkou $AC$. Bod $F$ je priesečníkom kolmice na priamku $DE$ v bode $P$ s priamkou $BC$.
Dokážte, že $|AE| + |FC| = |EF|$.",20,4
117,"Nájdite všetky funkcie $f : \mathbb{R} \rightarrow \mathbb{R}$ také, že pre každú trojicu reálnych čísel $x$, $y$, $z$ platí
$f(x + f(y + z)) + f(f(x + y) + z) = 2y$.
(Ak ste sa s úlohou takéhoto typu ešte nestretli, odporúčame vám prečítať si text o funkcionálnych rovniciach od Hanky Budáčovej, ktorý môžete nájsť na adrese <a href=""kms.sk/∼mazo/matematika/funkcionalne rov.pdf"">kms.sk/∼mazo/matematika/funkcionalne rov.pdf</a>).
",20,5
118,"Nech $ a > b > 1$ sú také celé čísla, že $a + b$ delí $ab + 1$ a zároveň $a − b$ delí $ab − 1$. Dokážte, že
potom $a \leq b \sqrt3$.",20,6
119,"Rozhodnite, či sa dajú prirodzené čísla rozdeliť na dve skupiny tak, aby v žiadnej z týchto skupín neboli tri čísla, z ktorých jedno je aritmetickým priemerom ostatných dvoch. Svoje tvrdenie zdôvodnite.",21,1
120,"Daný je rovnoramenný trojuholník $ABC$. Na základni $AB$ zvolíme bod $X$ a vypočítame súčet vzdialeností bodu $X$ od ramien trojuholníka $ABC$. Ukážte, že hodnota tohto súčtu nezávisí od voľby bodu $X$.",21,2
121,"Štvorec $100 \times 100$ je rozdelený na $10 000$ jednotkových štvorčekov. Do nich sú ľubovoľným spôsobom vpísané všetky celé čísla od $1$ do $10 000$ (v každom štvorčeku práve jedno číslo). Dokážte, že existujú dva susedné štvorčeky, do ktorých sú vpísané čísla líšiace sa aspoň o $51$. Štvorčeky považujte za susedné, ak majú spoločnú stranu.",21,3
122,"V konvexnom štvoruholníku $ABCD$ sú na strane $BC$ dané body $E$ a $F$ tak, že bod $E$ je bližšie k bodu $B$ ako bod $F$. Navyše platí:
$$|\sphericalangle BAE| = |\sphericalangle CDF|$$
$$|\sphericalangle EAF| = |\sphericalangle FDE|$$.

Dokážte, že uhly $FAC$ a $EDB$ majú rovnakú veľkosť.",21,4
123,"V rovine stojí $2n + 1$ tankov, kde $n \in \mathbb{N}$, pričom žiadne dva tanky nie sú rovnako vzdialené. Naraz každý tank vystrelí na k nemu najbližší tank (nie však na seba). Dokážte, že: </br>
a) aspoň jeden tank nedostal žiaden zásah; </br>
b) dráhy žiadnych dvoch striel sa nekrižovali; </br>
c) žiadny tank nezasiahlo viac ako 5 striel.",21,5
124,"Nájdite všetky dvojice prvočísel p, q také, že $4^p + 1 = 5^q$.",21,6
125,"Nájdite všetky prvočísla, ktoré sú súčasne súčtom aj rozdielom dvoch vhodných prvočísel.",22,1
126,"Dokážte, že v ľubovoľnom desaťcifernom čísle sa dajú cifry premiestniť takým spôsobom, aby súčet prvých päť cifier nového čísla sa líšil od súčtu jeho posledných päť cifier o menej než desať. (Úlohu riešte v desiatkovej sústave.)",22,2
127,"Nech $n$ je prirodzené číslo. Dokážte, že čísla $n! + 1$ a $(n + 1)! + 1$ sú nesúdeliteľné. Zápis $n!$ označuje súčin $1 \cdot 2 \cdot 3 \cdot \ldots \cdot (n − 1) \cdot n$.",22,3
128,"Do políčok tabuľky $2011 \times 2011$ sú vpísané reálne čísla v absolútnej hodnote neprevyšujúce $1$ tak, že v každom políčku je práve jedno číslo. Súčet štyroch čísel v ľubovoľnom štvorci $2 \times 2$ je $0$. Dokážte, že súčet všetkých čísel v tabuľke je nanajvýš $2011$.",22,4
129,"Rozhodnite, či existuje konvexný päťuholník, v ktorom žiadna uhlopriečka nie je väčšia ako protiľahlá strana, t. j. strana, ktorá s touto uhlopriečkou nemá žiadny spoločný bod. Svoje tvrdenie zdôvodnite.",22,5
130,"Daný je trojuholník $ABC$. Pre bod $P$ ležiaci vnútri trojuholníka $ABC$ označíme $D$, $E$, $F$ päty kolmíc spustených z $P$ na priamky $BC$, $CA$, $AB$ (v tomto poradí). Nájdite všetky polohy bodu $P$, pre ktoré výraz

$$\frac{|BC|}{|PD|} + \frac{|CA|}{|PE|} + \frac{|AB|}{|PF|}$$

nadobúda minimálnu hodnotu.",22,6
131,"Nájdite všetky prirodzené čísla $k$, pre ktoré medzi desiatimi po sebe idúcimi číslami<br>
$$k + 1, k + 2, \dots , k + 10$$
je najviac prvočísel ako môže byť.",23,1
132,"Zostrojte bod $M$ vnútri daného trojuholníka $ABC$ tak, aby $S_{ABM} : S_{BCM} : S_{ACM} = 1 : 2 : 3$.",23,2
133,"V Kráľovstve leteckom je $m$ miest, v každom jedno letisko. Medzi niektorými mestami existujú
letecké linky, medzi niektorými nie. Inak ako lietadlami sa tu nedá prepravovať. Ďalej tu platia
dve zvláštnosti. Ak by ste zrušili hociktorú linku, stále sa bude dať z každého mesta dostať
do každého. Ak by ste však zrušili ľubovoľné dve linky, prestalo by to platiť. Koľko je v Kráľovstve
leteckom leteckých liniek?
",23,3
134,"Dokážte, že pre každé prirodzené číslo $n$ je číslo zapísané v desiatkovej sústave $3^n$ rovnakými číslicami deliteľné číslom $3^n$.",23,4
135,"Zistite, či existujú také reálne čísla $b$, $c$, že obidve kvadratické rovnice s neznámou $x$, resp. $y$
$$x^2 + bx + c = 0,$$
$$2y^2 + (b + 1)y + c + 1 = 0$$
majú dva celočíselné korene. Svoju odpoveď zdôvodnite.",23,5
136,"Dané sú štyri navzájom rôznobežné priamky v rovine, z ktorých žiadne tri neprechádzajú tým
istým bodom. Tieto priamky určujú štyri trojuholníky.<br>
<ol type=""a""><li> Dokážte, že kružnice opísané týmto štyrom trojuholníkom prechádzajú spoločným bodom $X$. </li><li> Dokážte, že stredy kružníc opísaných týmto trojuholníkom ležia na kružnici prechádzajúcej bodom $X$. </li>
</ol>",23,6
137,"Daných je päť bodov $P_1$, $P_2$, $P_3$, $P_4$, $P_5$ vo vnútri štvorca so stranou dĺžky $1$. Dokážte, že aspoň jedna zo všetkých vzdialeností týchto bodov je menšia ako $\sqrt{2}/2$.",24,1
138,"Pre ktoré $n \ge 3$ existuje $n$ navzájom rôznych prirodzených čísel takých, že sa dajú usporiadať
do kruhu tak, aby podiel každých dvoch susedných čísel (väčšie delené menším) bol prvočíslo?
Nájdite všetky takéto $n$ a ukážte, prečo iné nevyhovujú.",24,2
139,"Na tanečnom večierku boli chlapci a dievčatá. Každý chlapec tancoval s aspoň jedným dievčaťom,
ale nie so všetkými. Každé dievča tancovalo s aspoň jedným chlapcom, ale nie so všetkými.
Dokážte, že sa vždy dajú vybrať dvaja chlapci a dve dievčatá tak, že každý z vybratých chlapcov
tancoval s práve jedným z vybratých dievčat a každé z vybratých dievčat tancovalo s práve
jedným z vybratých chlapcov.",24,3
140,"Daná je kružnica $k$ a jej tetiva $AB$.<br>
<ol type=""a""><li> Nájdite na kružnici bod $C$ taký, že obsah trojuholníka $ABC$ je maximálny.</li><li> Nájdite na kružnici bod $D$ taký, že obvod trojuholníka $ABD$ je maximálny.</li><li> Nájdite trojuholník $XYZ$, ktorý je vpísaný do kružnice $k$ a má najväčší možný obvod.</li>
</ol>",24,4
141,"Každá strana konvexného štvoruholníka je rozdelená na osem zhodných úsečiek. Spojíme príslušné body na protiľahlých stranách a vznikne šachovnica. Políčka vyfarbíme ako na skutočnej šachovnici. Dokážte, že čierna a biela plocha majú rovnaký obsah.",24,5
